r2_linear,r2_mlp_best,r2_mlp_cfg,r2_kr_best,r2_kr_cfg,r2_best_nonlinear,best_nl_source,linear_over_nonlinear,n_pca,pca_var_explained,layer
0.4317355365540386,0.3023590161862252,"{'hidden_layer_sizes': (32,), 'alpha': 10.0}",-0.7363624066349972,"{'alpha': 0.1, 'gamma': 0.01}",0.3023590161862252,mlp,1.4278903999612482,20,0.8881699076089393,15
0.45617560734048157,0.3343662263225605,"{'hidden_layer_sizes': (8,), 'alpha': 10.0}",-0.7144870428756682,"{'alpha': 0.1, 'gamma': 0.01}",0.3343662263225605,mlp,1.3642992964858014,20,0.8862297233025453,16
0.4881349464076481,0.1946914348068356,"{'hidden_layer_sizes': (16,), 'alpha': 10.0}",-0.6881229821439703,"{'alpha': 0.1, 'gamma': 0.01}",0.1946914348068356,mlp,2.507223529848421,20,0.8797572771510773,17
0.41791379993865174,0.12709586001627693,"{'hidden_layer_sizes': (16,), 'alpha': 10.0}",-0.7273701580811209,"{'alpha': 0.1, 'gamma': 0.01}",0.12709586001627693,mlp,3.288177914568817,20,0.8785454496643045,18
0.284626955476427,0.3530971906437055,"{'hidden_layer_sizes': (16,), 'alpha': 10.0}",-0.7484412004763288,"{'alpha': 0.1, 'gamma': 0.01}",0.3530971906437055,mlp,0.8060867178171103,20,0.8771018806773128,19
0.32802539601657554,0.41991432537638185,"{'hidden_layer_sizes': (8,), 'alpha': 10.0}",-0.7471795498436087,"{'alpha': 0.1, 'gamma': 0.01}",0.41991432537638185,mlp,0.7811721967869434,20,0.8769381569254794,20
0.39179023608007335,0.3126905908180295,"{'hidden_layer_sizes': (8,), 'alpha': 10.0}",-0.7380394285673182,"{'alpha': 0.1, 'gamma': 0.01}",0.3126905908180295,mlp,1.2529645841120813,20,0.8744594986676412,21
0.37625364685173657,0.45643497189715077,"{'hidden_layer_sizes': (32,), 'alpha': 10.0}",-0.752967480421646,"{'alpha': 0.1, 'gamma': 0.01}",0.45643497189715077,mlp,0.8243313287057207,20,0.8662761616945845,22
0.5674301990099947,0.7101374644349263,"{'hidden_layer_sizes': (32,), 'alpha': 10.0}",-0.7493644626815827,"{'alpha': 0.1, 'gamma': 0.01}",0.7101374644349263,mlp,0.799042759223403,20,0.853957531386126,23
0.5215384601069675,0.6937971549035689,"{'hidden_layer_sizes': (32,), 'alpha': 10.0}",-0.7368579230779475,"{'alpha': 0.1, 'gamma': 0.01}",0.6937971549035689,mlp,0.7517160547875932,20,0.8436677682953406,24
0.46063338494161543,0.6703286107737332,"{'hidden_layer_sizes': (8,), 'alpha': 10.0}",-0.7322909625054459,"{'alpha': 0.1, 'gamma': 0.01}",0.6703286107737332,mlp,0.687175480112545,20,0.8471323470200429,25
0.4919407439314707,0.6942852713774179,"{'hidden_layer_sizes': (8,), 'alpha': 10.0}",-0.7181364073803718,"{'alpha': 0.1, 'gamma': 0.01}",0.6942852713774179,mlp,0.7085570790742708,20,0.8489081747272309,26
0.5423150412444332,0.6805178682578796,"{'hidden_layer_sizes': (16,), 'alpha': 10.0}",-0.7062616659479792,"{'alpha': 0.1, 'gamma': 0.01}",0.6805178682578796,mlp,0.7969152119881222,20,0.8378168281688091,27
0.5733217202069596,0.7468657776866952,"{'hidden_layer_sizes': (16,), 'alpha': 10.0}",-0.5660232840741632,"{'alpha': 0.1, 'gamma': 0.01}",0.7468657776866952,mlp,0.7676368864868032,20,0.831835763754942,28
